Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
cg.A.x-1.txt,1.14,1312.88,1,1312.88
cg.A.x-10.txt,0.12,12369.13,10,1236.91
cg.A.x-12.txt,0.10,14349.64,12,1195.80
cg.A.x-16.txt,0.14,10804.93,16,675.31
cg.A.x-2.txt,0.55,2733.20,2,1366.60
cg.A.x-24.txt,0.10,15137.67,24,630.74
cg.A.x-32.txt,3.06,489.22,32,15.29
cg.A.x-34.txt,0.24,6365.50,34,187.22
cg.A.x-4.txt,0.28,5437.84,4,1359.46
cg.A.x-8.txt,0.14,10466.37,8,1308.30
