Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
is.B.x-1.txt,4.11,81.72,1,81.72
is.B.x-10.txt,0.50,676.16,10,67.62
is.B.x-12.txt,0.42,799.01,12,66.58
is.B.x-16.txt,0.45,749.37,16,46.84
is.B.x-2.txt,2.46,136.17,2,68.08
is.B.x-24.txt,0.32,1048.86,24,43.70
is.B.x-32.txt,0.25,1344.00,32,42.00
is.B.x-34.txt,0.34,982.85,34,28.91
is.B.x-4.txt,1.22,275.30,4,68.82
is.B.x-8.txt,0.61,545.75,8,68.22
