Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
ep.B.x-1.txt,73.98,29.03,1,29.03
ep.B.x-10.txt,7.46,287.97,10,28.80
ep.B.x-12.txt,6.72,319.41,12,26.62
ep.B.x-16.txt,5.81,369.87,16,23.12
ep.B.x-2.txt,36.99,58.06,2,29.03
ep.B.x-24.txt,4.08,525.77,24,21.91
ep.B.x-32.txt,3.46,620.45,32,19.39
ep.B.x-34.txt,4.52,475.46,34,13.98
ep.B.x-4.txt,18.65,115.14,4,28.79
ep.B.x-8.txt,9.23,232.61,8,29.08
