Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
is.C.x-1.txt,18.52,72.48,1,72.48
is.C.x-10.txt,2.19,611.92,10,61.19
is.C.x-12.txt,1.85,724.62,12,60.38
is.C.x-16.txt,1.99,675.12,16,42.19
is.C.x-2.txt,10.92,122.90,2,61.45
is.C.x-24.txt,1.39,968.90,24,40.37
is.C.x-32.txt,1.55,863.43,32,26.98
is.C.x-34.txt,1.42,943.66,34,27.75
is.C.x-4.txt,5.45,246.32,4,61.58
is.C.x-8.txt,2.73,492.45,8,61.56
