Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
ep.C.x-1.txt,295.28,29.09,1,29.09
ep.C.x-10.txt,30.32,283.27,10,28.33
ep.C.x-12.txt,25.32,339.20,12,28.27
ep.C.x-16.txt,19.58,438.72,16,27.42
ep.C.x-2.txt,147.56,58.21,2,29.11
ep.C.x-24.txt,16.18,530.77,24,22.12
ep.C.x-32.txt,13.80,622.32,32,19.45
ep.C.x-34.txt,13.91,617.50,34,18.16
ep.C.x-4.txt,73.84,116.33,4,29.08
ep.C.x-8.txt,36.89,232.85,8,29.11
