Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
cg.B.x-1.txt,100.82,542.62,1,542.62
cg.B.x-10.txt,12.60,4342.90,10,434.29
cg.B.x-12.txt,11.07,4942.47,12,411.87
cg.B.x-16.txt,14.04,3896.17,16,243.51
cg.B.x-2.txt,55.28,989.67,2,494.84
cg.B.x-24.txt,10.71,5105.90,24,212.75
cg.B.x-32.txt,8.63,6342.46,32,198.20
cg.B.x-34.txt,12.22,4476.69,34,131.67
cg.B.x-4.txt,35.00,1563.00,4,390.75
cg.B.x-8.txt,15.20,3598.14,8,449.77
