Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
cg.C.x-1.txt,262.64,545.79,1,545.79
cg.C.x-10.txt,57.02,2514.10,10,251.41
cg.C.x-12.txt,62.56,2291.44,12,190.95
cg.C.x-16.txt,60.09,2385.46,16,149.09
cg.C.x-2.txt,136.68,1048.77,2,524.38
cg.C.x-24.txt,54.26,2642.03,24,110.08
cg.C.x-32.txt,62.86,2280.58,32,71.27
cg.C.x-4.txt,76.55,1872.51,4,468.13
cg.C.x-8.txt,60.21,2380.86,8,297.61
