Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
cg.B.x-1.txt,88.01,621.60,1,621.60
cg.B.x-10.txt,19.51,2804.73,10,280.47
cg.B.x-12.txt,21.38,2559.41,12,213.28
cg.B.x-16.txt,22.45,2436.71,16,152.29
cg.B.x-2.txt,44.50,1229.53,2,614.76
cg.B.x-24.txt,18.80,2910.58,24,121.27
cg.B.x-32.txt,22.08,2477.27,32,77.41
cg.B.x-4.txt,26.66,2052.09,4,513.02
cg.B.x-8.txt,20.44,2676.82,8,334.60
