Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
is.C.x-1.txt,16.02,83.80,1,83.80
is.C.x-10.txt,2.03,659.91,10,65.99
is.C.x-12.txt,1.99,675.84,12,56.32
is.C.x-16.txt,1.92,698.31,16,43.64
is.C.x-2.txt,9.14,146.90,2,73.45
is.C.x-24.txt,1.41,952.24,24,39.68
is.C.x-32.txt,1.65,812.57,32,25.39
is.C.x-4.txt,4.66,288.07,4,72.02
is.C.x-8.txt,2.44,549.43,8,68.68
