Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
ep.C.x-1.txt,134.91,63.67,1,63.67
ep.C.x-10.txt,13.85,620.27,10,62.03
ep.C.x-12.txt,11.96,718.44,12,59.87
ep.C.x-16.txt,9.26,928.12,16,58.01
ep.C.x-2.txt,68.73,124.99,2,62.49
ep.C.x-24.txt,8.62,997.03,24,41.54
ep.C.x-32.txt,6.97,1231.62,32,38.49
ep.C.x-34.txt,7.09,1212.11,34,35.65
ep.C.x-4.txt,35.32,243.18,4,60.79
ep.C.x-8.txt,17.96,478.36,8,59.79
