Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
ep.A.x-1.txt,8.44,63.60,1,63.60
ep.A.x-10.txt,0.94,573.15,10,57.32
ep.A.x-12.txt,0.72,744.80,12,62.07
ep.A.x-16.txt,0.75,717.00,16,44.81
ep.A.x-2.txt,4.32,124.38,2,62.19
ep.A.x-24.txt,0.50,1070.40,24,44.60
ep.A.x-32.txt,0.54,1000.17,32,31.26
ep.A.x-34.txt,0.59,913.02,34,26.85
ep.A.x-4.txt,2.42,222.07,4,55.52
ep.A.x-8.txt,1.08,496.68,8,62.09
