24.092,1.756,74.121,0.028,0.000,0.003
4.167,0.042,95.792,0.0,0.0,0.0
4.172,0.042,95.620,0.167,0.0,0.0
4.168,0.083,95.748,0.0,0.0,0.0
4.045,0.167,95.788,0.0,0.0,0.0
4.170,0.042,95.788,0.0,0.0,0.0
4.170,0.042,95.788,0.0,0.0,0.0
4.210,0.042,95.748,0.0,0.0,0.0
