Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
is.B.x-1.txt,3.68,91.25,1,91.25
is.B.x-10.txt,0.48,706.37,10,70.64
is.B.x-12.txt,0.55,608.90,12,50.74
is.B.x-16.txt,0.44,771.27,16,48.20
is.B.x-2.txt,2.07,162.08,2,81.04
is.B.x-24.txt,0.48,692.66,24,28.86
is.B.x-32.txt,0.44,767.55,32,23.99
is.B.x-4.txt,1.08,312.11,4,78.03
is.B.x-8.txt,0.56,594.57,8,74.32
