Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
ep.B.x-1.txt,76.53,28.06,1,28.06
ep.B.x-10.txt,8.61,249.30,10,24.93
ep.B.x-12.txt,8.02,267.78,12,22.31
ep.B.x-16.txt,7.02,305.84,16,19.12
ep.B.x-2.txt,38.33,56.02,2,28.01
ep.B.x-24.txt,5.62,382.36,24,15.93
ep.B.x-32.txt,5.33,402.79,32,12.59
ep.B.x-4.txt,19.35,110.99,4,27.75
ep.B.x-8.txt,10.15,211.60,8,26.45
