Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
ep.A.x-1.txt,19.10,28.10,1,28.10
ep.A.x-10.txt,2.58,208.23,10,20.82
ep.A.x-12.txt,2.02,266.26,12,22.19
ep.A.x-16.txt,1.76,305.10,16,19.07
ep.A.x-2.txt,9.64,55.71,2,27.86
ep.A.x-24.txt,1.44,372.83,24,15.53
ep.A.x-32.txt,1.85,290.88,32,9.09
ep.A.x-4.txt,4.90,109.67,4,27.42
ep.A.x-8.txt,2.69,199.87,8,24.98
