Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
ep.C.x-1.txt,306.59,28.02,1,28.02
ep.C.x-10.txt,34.92,246.01,10,24.60
ep.C.x-12.txt,31.06,276.56,12,23.05
ep.C.x-16.txt,27.43,313.12,16,19.57
ep.C.x-2.txt,153.06,56.12,2,28.06
ep.C.x-24.txt,21.69,395.99,24,16.50
ep.C.x-32.txt,20.85,412.08,32,12.88
ep.C.x-4.txt,78.00,110.13,4,27.53
ep.C.x-8.txt,40.60,211.60,8,26.45
