Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
cg.A.x-1.txt,1.72,871.67,1,871.67
cg.A.x-10.txt,0.12,12502.84,10,1250.28
cg.A.x-12.txt,0.10,14963.50,12,1246.96
cg.A.x-16.txt,0.11,13101.62,16,818.85
cg.A.x-2.txt,0.58,2580.89,2,1290.45
cg.A.x-24.txt,0.10,14969.85,24,623.74
cg.A.x-32.txt,2.63,570.03,32,17.81
cg.A.x-34.txt,0.27,5636.63,34,165.78
cg.A.x-4.txt,0.28,5354.26,4,1338.57
cg.A.x-8.txt,0.14,10433.44,8,1304.18
