Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
is.A.x-1.txt,0.99,84.59,1,84.59
is.A.x-10.txt,0.13,661.82,10,66.18
is.A.x-12.txt,0.10,801.22,12,66.77
is.A.x-16.txt,0.09,980.93,16,61.31
is.A.x-2.txt,0.60,139.27,2,69.63
is.A.x-24.txt,0.07,1181.40,24,49.22
is.A.x-32.txt,0.14,615.53,32,19.24
is.A.x-34.txt,0.09,973.64,34,28.64
is.A.x-4.txt,0.30,281.42,4,70.36
is.A.x-8.txt,0.15,545.08,8,68.14
