Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
cg.B.x-1.txt,138.98,393.63,1,393.63
cg.B.x-10.txt,15.03,3640.46,10,364.05
cg.B.x-12.txt,10.89,5023.07,12,418.59
cg.B.x-16.txt,11.24,4868.30,16,304.27
cg.B.x-2.txt,64.87,843.36,2,421.68
cg.B.x-24.txt,10.64,5140.04,24,214.17
cg.B.x-32.txt,10.65,5134.78,32,160.46
cg.B.x-34.txt,12.08,4530.64,34,133.25
cg.B.x-4.txt,26.86,2036.45,4,509.11
cg.B.x-8.txt,15.16,3609.92,8,451.24
