Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
ep.A.x-1.txt,18.43,29.13,1,29.13
ep.A.x-10.txt,1.85,290.23,10,29.02
ep.A.x-12.txt,1.93,278.31,12,23.19
ep.A.x-16.txt,1.48,363.57,16,22.72
ep.A.x-2.txt,9.23,58.20,2,29.10
ep.A.x-24.txt,1.03,523.27,24,21.80
ep.A.x-32.txt,1.03,519.01,32,16.22
ep.A.x-34.txt,1.18,455.62,34,13.40
ep.A.x-4.txt,4.61,116.42,4,29.11
ep.A.x-8.txt,2.30,233.02,8,29.13
