Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
cg.C.x-1.txt,291.08,492.47,1,492.47
cg.C.x-10.txt,34.25,4185.41,10,418.54
cg.C.x-12.txt,30.25,4739.46,12,394.95
cg.C.x-16.txt,24.20,5922.23,16,370.14
cg.C.x-2.txt,165.76,864.79,2,432.39
cg.C.x-24.txt,27.16,5277.53,24,219.90
cg.C.x-32.txt,23.69,6049.85,32,189.06
cg.C.x-34.txt,31.70,4522.71,34,133.02
cg.C.x-4.txt,76.17,1881.99,4,470.50
cg.C.x-8.txt,53.56,2676.22,8,334.53
