Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
cg.B.x-1.txt,100.44,544.69,1,544.69
cg.B.x-10.txt,15.18,3604.77,10,360.48
cg.B.x-12.txt,10.87,5033.66,12,419.47
cg.B.x-16.txt,14.55,3760.87,16,235.05
cg.B.x-2.txt,51.22,1068.01,2,534.00
cg.B.x-24.txt,10.61,5154.11,24,214.75
cg.B.x-32.txt,8.87,6170.98,32,192.84
cg.B.x-34.txt,12.29,4453.26,34,130.98
cg.B.x-4.txt,27.12,2017.50,4,504.38
cg.B.x-8.txt,17.99,3041.75,8,380.22
