Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
is.A.x-1.txt,0.99,84.44,1,84.44
is.A.x-10.txt,0.13,665.25,10,66.52
is.A.x-12.txt,0.10,816.85,12,68.07
is.A.x-16.txt,0.10,841.24,16,52.58
is.A.x-2.txt,0.49,170.44,2,85.22
is.A.x-24.txt,0.07,1173.18,24,48.88
is.A.x-32.txt,0.11,787.53,32,24.61
is.A.x-34.txt,0.09,983.87,34,28.94
is.A.x-4.txt,0.28,296.61,4,74.15
is.A.x-8.txt,0.15,543.34,8,67.92
