Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
ep.A.x-1.txt,18.42,29.14,1,29.14
ep.A.x-10.txt,2.15,250.02,10,25.00
ep.A.x-12.txt,1.80,297.87,12,24.82
ep.A.x-16.txt,1.39,385.84,16,24.12
ep.A.x-2.txt,9.22,58.26,2,29.13
ep.A.x-24.txt,1.03,521.13,24,21.71
ep.A.x-32.txt,0.92,585.80,32,18.31
ep.A.x-34.txt,0.97,554.61,34,16.31
ep.A.x-4.txt,4.61,116.47,4,29.12
ep.A.x-8.txt,2.31,232.34,8,29.04
