Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
ep.B.x-1.txt,73.73,29.12,1,29.12
ep.B.x-10.txt,9.19,233.75,10,23.38
ep.B.x-12.txt,6.17,348.21,12,29.02
ep.B.x-16.txt,5.78,371.60,16,23.22
ep.B.x-2.txt,36.84,58.29,2,29.14
ep.B.x-24.txt,4.29,500.71,24,20.86
ep.B.x-32.txt,3.92,547.19,32,17.10
ep.B.x-34.txt,4.49,478.04,34,14.06
ep.B.x-4.txt,18.44,116.47,4,29.12
ep.B.x-8.txt,9.29,231.21,8,28.90
