Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
cg.C.x-1.txt,289.05,495.93,1,495.93
cg.C.x-10.txt,34.30,4179.03,10,417.90
cg.C.x-12.txt,30.19,4748.42,12,395.70
cg.C.x-16.txt,38.07,3765.30,16,235.33
cg.C.x-2.txt,161.85,885.67,2,442.84
cg.C.x-24.txt,26.98,5312.37,24,221.35
cg.C.x-32.txt,23.85,6011.34,32,187.85
cg.C.x-34.txt,32.28,4441.32,34,130.63
cg.C.x-4.txt,104.33,1374.01,4,343.50
cg.C.x-8.txt,39.96,3587.48,8,448.43
