Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
cg.A.x-1.txt,1.50,998.64,1,998.64
cg.A.x-10.txt,0.26,5685.08,10,568.51
cg.A.x-12.txt,0.29,5143.20,12,428.60
cg.A.x-16.txt,0.35,4262.35,16,266.40
cg.A.x-2.txt,0.71,2096.93,2,1048.46
cg.A.x-24.txt,0.28,5270.23,24,219.59
cg.A.x-32.txt,0.52,2882.40,32,90.08
cg.A.x-4.txt,0.36,4110.51,4,1027.63
cg.A.x-8.txt,0.35,4227.16,8,528.39
