Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
cg.B.x-1.txt,119.62,457.36,1,457.36
cg.B.x-10.txt,21.84,2505.02,10,250.50
cg.B.x-12.txt,20.69,2644.21,12,220.35
cg.B.x-16.txt,22.09,2476.80,16,154.80
cg.B.x-2.txt,60.91,898.19,2,449.10
cg.B.x-24.txt,27.16,2014.32,24,83.93
cg.B.x-32.txt,27.29,2004.75,32,62.65
cg.B.x-4.txt,30.98,1766.16,4,441.54
cg.B.x-8.txt,20.75,2636.71,8,329.59
