Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
cg.C.x-1.txt,330.51,433.71,1,433.71
cg.C.x-10.txt,58.48,2451.41,10,245.14
cg.C.x-12.txt,60.97,2351.13,12,195.93
cg.C.x-16.txt,64.32,2228.51,16,139.28
cg.C.x-2.txt,141.49,1013.16,2,506.58
cg.C.x-24.txt,54.94,2609.15,24,108.71
cg.C.x-32.txt,70.17,2042.91,32,63.84
cg.C.x-4.txt,95.90,1494.79,4,373.70
cg.C.x-8.txt,62.73,2285.32,8,285.66
