Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
is.C.x-1.txt,14.95,89.80,1,89.80
is.C.x-10.txt,2.00,672.43,10,67.24
is.C.x-12.txt,2.42,554.16,12,46.18
is.C.x-16.txt,1.92,697.35,16,43.58
is.C.x-2.txt,9.21,145.72,2,72.86
is.C.x-24.txt,2.10,639.65,24,26.65
is.C.x-32.txt,2.00,670.69,32,20.96
is.C.x-4.txt,4.53,296.20,4,74.05
is.C.x-8.txt,2.46,546.37,8,68.30
