Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
cg.C.x-1.txt,262.42,546.24,1,546.24
cg.C.x-10.txt,56.88,2520.05,10,252.00
cg.C.x-12.txt,57.41,2497.06,12,208.09
cg.C.x-16.txt,60.16,2382.62,16,148.91
cg.C.x-2.txt,132.98,1077.98,2,538.99
cg.C.x-24.txt,54.40,2634.86,24,109.79
cg.C.x-32.txt,62.78,2283.34,32,71.35
cg.C.x-4.txt,91.82,1561.10,4,390.27
cg.C.x-8.txt,58.03,2470.25,8,308.78
