Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
is.B.x-1.txt,3.64,92.24,1,92.24
is.B.x-10.txt,0.47,707.34,10,70.73
is.B.x-12.txt,0.55,613.59,12,51.13
is.B.x-16.txt,0.44,765.31,16,47.83
is.B.x-2.txt,2.09,160.73,2,80.37
is.B.x-24.txt,0.34,988.57,24,41.19
is.B.x-32.txt,0.40,843.05,32,26.35
is.B.x-4.txt,1.14,295.30,4,73.82
is.B.x-8.txt,0.58,577.89,8,72.24
