Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
is.A.x-1.txt,0.86,97.33,1,97.33
is.A.x-10.txt,0.12,709.83,10,70.98
is.A.x-12.txt,0.12,677.99,12,56.50
is.A.x-16.txt,0.10,827.45,16,51.72
is.A.x-2.txt,0.51,165.86,2,82.93
is.A.x-24.txt,0.17,486.07,24,20.25
is.A.x-32.txt,0.11,774.50,32,24.20
is.A.x-4.txt,0.27,314.14,4,78.54
is.A.x-8.txt,0.14,589.90,8,73.74
