Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
ep.C.x-1.txt,306.53,28.02,1,28.02
ep.C.x-10.txt,33.79,254.22,10,25.42
ep.C.x-12.txt,34.56,248.57,12,20.71
ep.C.x-16.txt,27.36,313.98,16,19.62
ep.C.x-2.txt,153.40,56.00,2,28.00
ep.C.x-24.txt,21.28,403.65,24,16.82
ep.C.x-32.txt,19.98,429.85,32,13.43
ep.C.x-4.txt,77.72,110.52,4,27.63
ep.C.x-8.txt,41.35,207.76,8,25.97
