Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
ep.A.x-1.txt,19.13,28.06,1,28.06
ep.A.x-10.txt,2.61,205.66,10,20.57
ep.A.x-12.txt,2.22,241.97,12,20.16
ep.A.x-16.txt,1.77,303.68,16,18.98
ep.A.x-2.txt,9.61,55.84,2,27.92
ep.A.x-24.txt,1.43,375.36,24,15.64
ep.A.x-32.txt,1.45,371.10,32,11.60
ep.A.x-4.txt,5.16,103.96,4,25.99
ep.A.x-8.txt,3.14,170.95,8,21.37
