Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
cg.B.x-1.txt,86.32,633.79,1,633.79
cg.B.x-10.txt,19.89,2750.21,10,275.02
cg.B.x-12.txt,26.88,2035.25,12,169.60
cg.B.x-16.txt,22.27,2456.92,16,153.56
cg.B.x-2.txt,45.13,1212.17,2,606.09
cg.B.x-24.txt,18.83,2905.66,24,121.07
cg.B.x-32.txt,22.09,2477.13,32,77.41
cg.B.x-4.txt,28.52,1918.55,4,479.64
cg.B.x-8.txt,20.06,2727.86,8,340.98
