Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
is.C.x-1.txt,16.18,82.97,1,82.97
is.C.x-10.txt,2.05,654.19,10,65.42
is.C.x-12.txt,2.38,564.80,12,47.07
is.C.x-16.txt,1.92,700.72,16,43.79
is.C.x-2.txt,9.13,147.08,2,73.54
is.C.x-24.txt,1.40,955.70,24,39.82
is.C.x-32.txt,1.61,833.98,32,26.06
is.C.x-4.txt,4.62,290.54,4,72.63
is.C.x-8.txt,2.48,541.34,8,67.67
