Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
ep.C.x-1.txt,306.04,28.07,1,28.07
ep.C.x-10.txt,34.16,251.43,10,25.14
ep.C.x-12.txt,29.85,287.74,12,23.98
ep.C.x-16.txt,26.52,323.88,16,20.24
ep.C.x-2.txt,153.56,55.94,2,27.97
ep.C.x-24.txt,21.27,403.79,24,16.82
ep.C.x-32.txt,20.72,414.67,32,12.96
ep.C.x-4.txt,78.06,110.04,4,27.51
ep.C.x-8.txt,40.87,210.20,8,26.27
