Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
is.B.x-1.txt,3.63,92.40,1,92.40
is.B.x-10.txt,0.47,708.62,10,70.86
is.B.x-12.txt,0.56,604.42,12,50.37
is.B.x-16.txt,0.44,761.86,16,47.62
is.B.x-2.txt,2.10,159.51,2,79.76
is.B.x-24.txt,0.33,1027.26,24,42.80
is.B.x-32.txt,0.43,783.02,32,24.47
is.B.x-4.txt,1.08,311.51,4,77.88
is.B.x-8.txt,0.60,559.18,8,69.90
