Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
is.A.x-1.txt,0.87,96.31,1,96.31
is.A.x-10.txt,0.12,713.17,10,71.32
is.A.x-12.txt,0.13,669.30,12,55.77
is.A.x-16.txt,0.10,825.30,16,51.58
is.A.x-2.txt,0.51,165.40,2,82.70
is.A.x-24.txt,0.08,1009.34,24,42.06
is.A.x-32.txt,0.12,727.84,32,22.74
is.A.x-4.txt,0.26,323.48,4,80.87
is.A.x-8.txt,0.14,607.01,8,75.88
