Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
ep.B.x-1.txt,76.76,27.98,1,27.98
ep.B.x-10.txt,8.66,247.94,10,24.79
ep.B.x-12.txt,7.74,277.48,12,23.12
ep.B.x-16.txt,7.03,305.57,16,19.10
ep.B.x-2.txt,38.26,56.13,2,28.07
ep.B.x-24.txt,5.81,369.41,24,15.39
ep.B.x-32.txt,5.55,386.64,32,12.08
ep.B.x-4.txt,19.53,109.98,4,27.50
ep.B.x-8.txt,10.10,212.68,8,26.58
