Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
cg.C.x-1.txt,261.40,548.38,1,548.38
cg.C.x-10.txt,56.95,2516.87,10,251.69
cg.C.x-12.txt,61.75,2321.40,12,193.45
cg.C.x-16.txt,60.21,2380.71,16,148.79
cg.C.x-2.txt,137.19,1044.92,2,522.46
cg.C.x-24.txt,54.43,2633.53,24,109.73
cg.C.x-32.txt,62.84,2281.28,32,71.29
cg.C.x-4.txt,75.77,1891.98,4,473.00
cg.C.x-8.txt,59.04,2428.12,8,303.51
