Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
cg.A.x-1.txt,1.78,838.50,1,838.50
cg.A.x-10.txt,0.25,5916.55,10,591.66
cg.A.x-12.txt,0.26,5852.54,12,487.71
cg.A.x-16.txt,0.21,6988.56,16,436.79
cg.A.x-2.txt,0.76,1970.28,2,985.14
cg.A.x-24.txt,0.19,7920.73,24,330.03
cg.A.x-32.txt,0.55,2720.85,32,85.03
cg.A.x-4.txt,0.37,4081.10,4,1020.27
cg.A.x-8.txt,0.21,7230.23,8,903.78
