Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
ep.B.x-1.txt,36.81,58.33,1,58.33
ep.B.x-10.txt,4.24,506.13,10,50.61
ep.B.x-12.txt,3.66,586.57,12,48.88
ep.B.x-16.txt,3.54,606.22,16,37.89
ep.B.x-2.txt,18.36,116.95,2,58.48
ep.B.x-24.txt,2.81,765.39,24,31.89
ep.B.x-32.txt,2.84,757.09,32,23.66
ep.B.x-4.txt,9.31,230.69,4,57.67
ep.B.x-8.txt,4.91,437.46,8,54.68
