Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
cg.C.x-1.txt,325.03,441.02,1,441.02
cg.C.x-10.txt,59.31,2416.94,10,241.69
cg.C.x-12.txt,58.66,2443.74,12,203.64
cg.C.x-16.txt,63.75,2248.65,16,140.54
cg.C.x-2.txt,179.01,800.79,2,400.39
cg.C.x-24.txt,56.16,2552.48,24,106.35
cg.C.x-32.txt,70.19,2042.18,32,63.82
cg.C.x-4.txt,96.62,1483.68,4,370.92
cg.C.x-8.txt,63.54,2256.18,8,282.02
