Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
is.B.x-1.txt,3.96,84.73,1,84.73
is.B.x-10.txt,0.50,669.99,10,67.00
is.B.x-12.txt,0.42,799.84,12,66.65
is.B.x-16.txt,0.43,772.80,16,48.30
is.B.x-2.txt,2.42,138.51,2,69.25
is.B.x-24.txt,0.31,1072.10,24,44.67
is.B.x-32.txt,0.25,1365.20,32,42.66
is.B.x-34.txt,0.40,833.10,34,24.50
is.B.x-4.txt,1.18,285.33,4,71.33
is.B.x-8.txt,0.60,560.64,8,70.08
