Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
is.A.x-1.txt,0.94,89.71,1,89.71
is.A.x-10.txt,0.12,674.64,10,67.46
is.A.x-12.txt,0.10,840.48,12,70.04
is.A.x-16.txt,0.10,881.48,16,55.09
is.A.x-2.txt,0.56,150.52,2,75.26
is.A.x-24.txt,0.07,1230.51,24,51.27
is.A.x-32.txt,0.13,642.00,32,20.06
is.A.x-34.txt,0.13,642.27,34,18.89
is.A.x-4.txt,0.28,301.27,4,75.32
is.A.x-8.txt,0.18,464.77,8,58.10
