Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
cg.A.x-1.txt,1.30,1153.69,1,1153.69
cg.A.x-10.txt,0.12,12636.06,10,1263.61
cg.A.x-12.txt,0.10,14913.40,12,1242.78
cg.A.x-16.txt,0.14,10673.21,16,667.08
cg.A.x-2.txt,0.65,2298.68,2,1149.34
cg.A.x-24.txt,0.10,15127.94,24,630.33
cg.A.x-32.txt,5.02,297.95,32,9.31
cg.A.x-34.txt,0.26,5854.10,34,172.18
cg.A.x-4.txt,0.28,5310.79,4,1327.70
cg.A.x-8.txt,0.14,10397.59,8,1299.70
