Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
is.C.x-1.txt,18.73,71.68,1,71.68
is.C.x-10.txt,2.22,603.49,10,60.35
is.C.x-12.txt,1.87,717.75,12,59.81
is.C.x-16.txt,2.02,665.18,16,41.57
is.C.x-2.txt,10.96,122.41,2,61.21
is.C.x-24.txt,1.40,960.12,24,40.01
is.C.x-32.txt,1.11,1207.95,32,37.75
is.C.x-34.txt,1.45,927.12,34,27.27
is.C.x-4.txt,5.47,245.46,4,61.36
is.C.x-8.txt,2.76,486.42,8,60.80
