Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
is.B.x-1.txt,4.16,80.75,1,80.75
is.B.x-10.txt,0.50,670.54,10,67.05
is.B.x-12.txt,0.42,795.79,12,66.32
is.B.x-16.txt,0.33,1011.96,16,63.25
is.B.x-2.txt,2.46,136.27,2,68.14
is.B.x-24.txt,0.31,1067.96,24,44.50
is.B.x-32.txt,0.25,1339.16,32,41.85
is.B.x-34.txt,0.34,984.06,34,28.94
is.B.x-4.txt,1.24,270.21,4,67.55
is.B.x-8.txt,0.64,524.85,8,65.61
