Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
cg.B.x-1.txt,163.50,334.61,1,334.61
cg.B.x-10.txt,15.21,3595.88,10,359.59
cg.B.x-12.txt,10.89,5022.18,12,418.52
cg.B.x-16.txt,9.70,5642.20,16,352.64
cg.B.x-2.txt,67.83,806.58,2,403.29
cg.B.x-24.txt,10.69,5118.71,24,213.28
cg.B.x-32.txt,8.73,6265.41,32,195.79
cg.B.x-34.txt,12.10,4520.97,34,132.97
cg.B.x-4.txt,26.90,2034.16,4,508.54
cg.B.x-8.txt,18.12,3018.68,8,377.34
