Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
is.A.x-1.txt,0.99,84.70,1,84.70
is.A.x-10.txt,0.12,681.70,10,68.17
is.A.x-12.txt,0.10,799.44,12,66.62
is.A.x-16.txt,0.10,843.50,16,52.72
is.A.x-2.txt,0.60,139.58,2,69.79
is.A.x-24.txt,0.07,1158.44,24,48.27
is.A.x-32.txt,0.17,489.93,32,15.31
is.A.x-34.txt,0.09,954.82,34,28.08
is.A.x-4.txt,0.31,274.61,4,68.65
is.A.x-8.txt,0.15,557.74,8,69.72
