Ficheiro,Tempo,Mop's Total,Threads,Mop's/Thread
ep.B.x-1.txt,74.01,29.02,1,29.02
ep.B.x-10.txt,7.55,284.45,10,28.45
ep.B.x-12.txt,6.41,335.07,12,27.92
ep.B.x-16.txt,5.59,384.00,16,24.00
ep.B.x-2.txt,36.91,58.18,2,29.09
ep.B.x-24.txt,4.41,486.71,24,20.28
ep.B.x-32.txt,3.77,569.48,32,17.80
ep.B.x-34.txt,4.77,450.60,34,13.25
ep.B.x-4.txt,18.48,116.23,4,29.06
ep.B.x-8.txt,9.52,225.56,8,28.19
